id,start,end,method,host,path,url,statusCode,contentType,requestBytes,responseBytes
189,2026-07-31T03:52:49.6178356+09:00,2026-07-31T03:52:50.0901527+09:00,POST,sugangh.seowon.ac.kr,/com/sapl/SaplapCtr/findEstblSubjtShpbsList.do,https://sugangh.seowon.ac.kr/com/sapl/SaplapCtr/findEstblSubjtShpbsList.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1353,2832
190,2026-07-31T03:52:59.4352428+09:00,2026-07-31T03:52:59.5036844+09:00,POST,sugangh.seowon.ac.kr,/com/SsoCtr/findMyGLIOList.do,https://sugangh.seowon.ac.kr/com/SsoCtr/findMyGLIOList.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1008,273
191,2026-07-31T03:52:59.5066923+09:00,2026-07-31T03:52:59.5297475+09:00,GET,sugangh.seowon.ac.kr,/com/SsoCtr/findSysdate.do,https://sugangh.seowon.ac.kr/com/SsoCtr/findSysdate.do,200,text/xml;charset=UTF-8,860,453
192,2026-07-31T03:53:00.324122+09:00,2026-07-31T03:53:00.3648073+09:00,POST,sugangh.seowon.ac.kr,/com/sapl/SaplapCtr/saveHopeAppcsDtlsCancl.do,https://sugangh.seowon.ac.kr/com/sapl/SaplapCtr/saveHopeAppcsDtlsCancl.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1355,219
193,2026-07-31T03:53:01.0602994+09:00,2026-07-31T03:53:01.5237191+09:00,POST,sugangh.seowon.ac.kr,/com/sapl/SaplapCtr/findEstblSubjtShpbsList.do,https://sugangh.seowon.ac.kr/com/sapl/SaplapCtr/findEstblSubjtShpbsList.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1353,2639
194,2026-07-31T03:53:27.2920849+09:00,2026-07-31T03:53:27.3604379+09:00,POST,sugangh.seowon.ac.kr,/com/SsoCtr/findMyGLIOList.do,https://sugangh.seowon.ac.kr/com/SsoCtr/findMyGLIOList.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1008,273
195,2026-07-31T03:53:27.3634463+09:00,2026-07-31T03:53:27.4000526+09:00,GET,sugangh.seowon.ac.kr,/com/SsoCtr/findSysdate.do,https://sugangh.seowon.ac.kr/com/SsoCtr/findSysdate.do,200,text/xml;charset=UTF-8,860,453
196,2026-07-31T03:53:28.2797401+09:00,2026-07-31T03:53:28.3794157+09:00,POST,sugangh.seowon.ac.kr,/com/sapl/SaplapCtr/findSaplHopeAppcsChk.do,https://sugangh.seowon.ac.kr/com/sapl/SaplapCtr/findSaplHopeAppcsChk.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1350,219
197,2026-07-31T03:53:28.3814218+09:00,2026-07-31T03:53:28.4829944+09:00,POST,sugangh.seowon.ac.kr,/com/sapl/SaplapCtr/saveHopeAppcsDtls.do,https://sugangh.seowon.ac.kr/com/sapl/SaplapCtr/saveHopeAppcsDtls.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1350,219
198,2026-07-31T03:53:29.3188328+09:00,2026-07-31T03:53:29.785112+09:00,POST,sugangh.seowon.ac.kr,/com/sapl/SaplapCtr/findEstblSubjtShpbsList.do,https://sugangh.seowon.ac.kr/com/sapl/SaplapCtr/findEstblSubjtShpbsList.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1353,2835
199,2026-07-31T03:53:48.7724397+09:00,2026-07-31T03:53:48.8580731+09:00,POST,sugangh.seowon.ac.kr,/com/SsoCtr/findMyGLIOList.do,https://sugangh.seowon.ac.kr/com/SsoCtr/findMyGLIOList.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1046,457
200,2026-07-31T03:53:48.8610813+09:00,2026-07-31T03:53:48.8811334+09:00,GET,sugangh.seowon.ac.kr,/com/SsoCtr/findSysdate.do,https://sugangh.seowon.ac.kr/com/SsoCtr/findSysdate.do,200,text/xml;charset=UTF-8,860,453
201,2026-07-31T03:53:48.9850006+09:00,2026-07-31T03:53:49.0093269+09:00,POST,sugangh.seowon.ac.kr,/report/callReport.jsp,https://sugangh.seowon.ac.kr/report/callReport.jsp,200,text/html;charset=UTF-8,1552,4059
202,2026-07-31T03:53:49.0508293+09:00,2026-07-31T03:53:49.0688752+09:00,POST,sugangh.seowon.ac.kr,/report/report_server.jsp,https://sugangh.seowon.ac.kr/report/report_server.jsp,200,text/html;charset=UTF-8,1002,338
203,2026-07-31T03:53:49.7732351+09:00,2026-07-31T03:53:49.7952924+09:00,POST,sugangh.seowon.ac.kr,/report/report_server.jsp,https://sugangh.seowon.ac.kr/report/report_server.jsp,200,text/html;charset=UTF-8,1002,337
204,2026-07-31T03:53:49.7972976+09:00,2026-07-31T03:53:49.940673+09:00,POST,sugangh.seowon.ac.kr,/report/report_server.jsp,https://sugangh.seowon.ac.kr/report/report_server.jsp,200,text/html;charset=UTF-8,1031,71277
205,2026-07-31T03:53:49.7972976+09:00,2026-07-31T03:53:49.860463+09:00,POST,sugangh.seowon.ac.kr,/report/report_server.jsp,https://sugangh.seowon.ac.kr/report/report_server.jsp,200,text/html;charset=UTF-8,1018,325
206,2026-07-31T03:53:49.8624683+09:00,2026-07-31T03:53:50.0522566+09:00,POST,sugangh.seowon.ac.kr,/report/report_server.jsp,https://sugangh.seowon.ac.kr/report/report_server.jsp,200,text/html;charset=UTF-8,1031,71277
207,2026-07-31T03:53:49.9529802+09:00,2026-07-31T03:53:49.974052+09:00,GET,sugangh.seowon.ac.kr,/report/report_server.jsp,https://sugangh.seowon.ac.kr/report/report_server.jsp?uid=c07bd1a6e6ad5467887b7c3cc6055d0dc&clipUID=c07bd1a6e6ad5467887b7c3cc6055d0dc&ClipType=exportViewImage&ClipData=%7B%22image%22%3A%220a4c1aed7b254b858803c57d54791a17%22%2C%22reportkey%22%3A%22c07bd1a6e6ad5467887b7c3cc6055d0dc%22%7D,200,image/png;charset=utf-8,1019,5100
208,2026-07-31T03:54:25.9817827+09:00,2026-07-31T03:54:26.0678556+09:00,GET,www.google.com,/s2/favicons,https://www.google.com/s2/favicons?domain=https://www.seowon.ac.kr&sz=128,301,text/html; charset=UTF-8,2420,809
209,2026-07-31T03:54:26.2288557+09:00,2026-07-31T03:54:26.2758966+09:00,GET,t2.gstatic.com,/faviconV2,"https://t2.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://www.seowon.ac.kr&size=128",200,image/png,970,2740
210,2026-07-31T03:54:29.4405356+09:00,2026-07-31T03:54:29.5330667+09:00,GET,www.google.com,/s2/favicons,https://www.google.com/s2/favicons?domain=https://www.seowon.ac.kr&sz=32,301,text/html; charset=UTF-8,2419,807
211,2026-07-31T03:54:29.7475444+09:00,2026-07-31T03:54:29.8342725+09:00,GET,t3.gstatic.com,/faviconV2,"https://t3.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://www.seowon.ac.kr&size=32",200,image/png,969,1771
