id,start,end,method,host,path,url,statusCode,contentType,requestBytes,responseBytes
099,2026-07-31T18:57:46.998807+09:00,2026-07-31T18:57:47.0387331+09:00,GET,sugangh.seowon.ac.kr,/nx/_resource_/_theme_/edu/workframe/print_n.png,https://sugangh.seowon.ac.kr/nx/_resource_/_theme_/edu/workframe/print_n.png,200,image/png,832,1239
100,2026-07-31T18:57:46.9993404+09:00,2026-07-31T18:57:47.0387331+09:00,GET,sugangh.seowon.ac.kr,/nx/_resource_/_theme_/edu/workframe/tooltip_find_n.png,https://sugangh.seowon.ac.kr/nx/_resource_/_theme_/edu/workframe/tooltip_find_n.png,200,image/png,839,1274
101,2026-07-31T18:57:47.0284094+09:00,2026-07-31T18:57:47.05674+09:00,GET,sugangh.seowon.ac.kr,/nx/_resource_/_theme_/edu/workframe/tooltip_range_n.png,https://sugangh.seowon.ac.kr/nx/_resource_/_theme_/edu/workframe/tooltip_range_n.png,200,image/png,840,1254
102,2026-07-31T18:57:47.0397842+09:00,2026-07-31T18:57:47.1059801+09:00,POST,sugangh.seowon.ac.kr,/com/sapl/SaplapCtr/findEstblSubjtGnrlList.do,https://sugangh.seowon.ac.kr/com/sapl/SaplapCtr/findEstblSubjtGnrlList.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1392,6301
103,2026-07-31T18:57:47.0407803+09:00,2026-07-31T18:57:47.5082193+09:00,POST,sugangh.seowon.ac.kr,/com/sapl/SaplapCtr/findEstblSubjtShpbsList.do,https://sugangh.seowon.ac.kr/com/sapl/SaplapCtr/findEstblSubjtShpbsList.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1393,2835
104,2026-07-31T18:57:47.0407803+09:00,2026-07-31T18:57:47.05674+09:00,GET,sugangh.seowon.ac.kr,/nx/_resource_/_theme_/edu/workframe/tooltip_fix_n.png,https://sugangh.seowon.ac.kr/nx/_resource_/_theme_/edu/workframe/tooltip_fix_n.png,200,image/png,838,1270
105,2026-07-31T18:57:47.0407803+09:00,2026-07-31T18:57:47.05674+09:00,GET,sugangh.seowon.ac.kr,/nx/_resource_/_theme_/edu/workframe/tooltip_filter_clear_n.png,https://sugangh.seowon.ac.kr/nx/_resource_/_theme_/edu/workframe/tooltip_filter_clear_n.png,200,image/png,847,1251
106,2026-07-31T18:57:55.6287132+09:00,2026-07-31T18:57:55.6866094+09:00,GET,sugangh.seowon.ac.kr,/nx/,https://sugangh.seowon.ac.kr/nx/,304,,937,150
107,2026-07-31T18:57:55.7328368+09:00,2026-07-31T18:57:56.0830427+09:00,GET,sugangh.seowon.ac.kr,/nx/_resource_/_theme_/edu/theme.map.js,https://sugangh.seowon.ac.kr/nx/_resource_/_theme_/edu/theme.map.js,200,application/javascript,698,423581
108,2026-07-31T18:57:55.7328368+09:00,2026-07-31T18:57:55.7870341+09:00,GET,sugangh.seowon.ac.kr,/nx/_resource_/_initvalue_/kmu.xiv.js,https://sugangh.seowon.ac.kr/nx/_resource_/_initvalue_/kmu.xiv.js,200,application/javascript,696,1824
109,2026-07-31T18:57:55.7328368+09:00,2026-07-31T18:57:55.8229304+09:00,GET,sugangh.seowon.ac.kr,/nx/portal.xadl.js,https://sugangh.seowon.ac.kr/nx/portal.xadl.js,200,application/javascript,677,19120
110,2026-07-31T18:57:56.0996239+09:00,2026-07-31T18:57:56.1143046+09:00,GET,sugangh.seowon.ac.kr,/nx/contents/frame/loginFrame.xfdl.js,https://sugangh.seowon.ac.kr/nx/contents/frame/loginFrame.xfdl.js,200,application/javascript,696,18448
111,2026-07-31T18:57:56.0996239+09:00,2026-07-31T18:57:56.2034064+09:00,GET,sugangh.seowon.ac.kr,/nx/contents/frame/topFrame.xfdl.js,https://sugangh.seowon.ac.kr/nx/contents/frame/topFrame.xfdl.js,200,application/javascript,694,59092
112,2026-07-31T18:57:56.0996239+09:00,2026-07-31T18:57:56.1264239+09:00,GET,sugangh.seowon.ac.kr,/nx/contents/frame/portalTabFrame.xfdl.js,https://sugangh.seowon.ac.kr/nx/contents/frame/portalTabFrame.xfdl.js,200,application/javascript,700,10885
113,2026-07-31T18:57:56.1026255+09:00,2026-07-31T18:57:56.1716304+09:00,GET,sugangh.seowon.ac.kr,/nx/contents/frame/rightFrame.xfdl.js,https://sugangh.seowon.ac.kr/nx/contents/frame/rightFrame.xfdl.js,200,application/javascript,696,10737
114,2026-07-31T18:57:56.1153075+09:00,2026-07-31T18:57:56.1264239+09:00,GET,sugangh.seowon.ac.kr,/nx/lib/libInclude.xjs.js,https://sugangh.seowon.ac.kr/nx/lib/libInclude.xjs.js,200,application/javascript,684,1422
115,2026-07-31T18:57:56.12843+09:00,2026-07-31T18:57:56.1675669+09:00,GET,sugangh.seowon.ac.kr,/nx/lib/libGrid.xjs.js,https://sugangh.seowon.ac.kr/nx/lib/libGrid.xjs.js,200,application/javascript,681,15620
116,2026-07-31T18:57:56.12843+09:00,2026-07-31T18:57:56.2230517+09:00,GET,sugangh.seowon.ac.kr,/nx/lib/libForm.xjs.js,https://sugangh.seowon.ac.kr/nx/lib/libForm.xjs.js,200,application/javascript,681,19761
117,2026-07-31T18:57:56.12843+09:00,2026-07-31T18:57:56.2432386+09:00,GET,sugangh.seowon.ac.kr,/nx/lib/libComm.xjs.js,https://sugangh.seowon.ac.kr/nx/lib/libComm.xjs.js,200,application/javascript,681,378691
118,2026-07-31T18:57:56.1294322+09:00,2026-07-31T18:57:56.2168573+09:00,GET,sugangh.seowon.ac.kr,/nx/lib/libDate.xjs.js,https://sugangh.seowon.ac.kr/nx/lib/libDate.xjs.js,200,application/javascript,681,12455
119,2026-07-31T18:57:56.1685694+09:00,2026-07-31T18:57:56.1886726+09:00,GET,sugangh.seowon.ac.kr,/nx/lib/libCommPop.xjs.js,https://sugangh.seowon.ac.kr/nx/lib/libCommPop.xjs.js,200,application/javascript,684,10589
120,2026-07-31T18:57:56.1726335+09:00,2026-07-31T18:57:56.2034064+09:00,GET,sugangh.seowon.ac.kr,/nx/lib/libCheck.xjs.js,https://sugangh.seowon.ac.kr/nx/lib/libCheck.xjs.js,200,application/javascript,682,12703
121,2026-07-31T18:57:56.2642933+09:00,2026-07-31T18:57:56.3003877+09:00,POST,sugangh.seowon.ac.kr,/com/SsoCtr/findBaseInfo.do,https://sugangh.seowon.ac.kr/com/SsoCtr/findBaseInfo.do?menuId=edu&pgmId=edu,200,text/xml;charset=UTF-8,980,2403
122,2026-07-31T18:57:56.2652963+09:00,2026-07-31T18:57:56.3013906+09:00,POST,sugangh.seowon.ac.kr,/com/SsoCtr/isLogin.do,https://sugangh.seowon.ac.kr/com/SsoCtr/isLogin.do?menuId=edu&pgmId=edu,200,text/xml;charset=UTF-8,975,1594
123,2026-07-31T18:57:56.3764407+09:00,2026-07-31T18:57:56.4623909+09:00,GET,sugangh.seowon.ac.kr,/nx/contents/sch/sapl/saplap/saplap0100.xfdl.js,https://sugangh.seowon.ac.kr/nx/contents/sch/sapl/saplap/saplap0100.xfdl.js,200,application/javascript,706,40719
124,2026-07-31T18:57:56.487068+09:00,2026-07-31T18:57:56.5634529+09:00,POST,sugangh.seowon.ac.kr,/com/SsoCtr/findScomUnvfrSchdlInfo.do,https://sugangh.seowon.ac.kr/com/SsoCtr/findScomUnvfrSchdlInfo.do?menuId=edu&pgmId=edu,200,text/html;charset=UTF-8,1098,271
125,2026-07-31T18:57:56.5664606+09:00,2026-07-31T18:57:56.606463+09:00,POST,sugangh.seowon.ac.kr,/com/SsoCtr/findAppcsSchdlList.do,https://sugangh.seowon.ac.kr/com/SsoCtr/findAppcsSchdlList.do?menuId=edu&pgmId=edu,200,text/html;charset=UTF-8,1155,1762
126,2026-07-31T18:57:56.5664606+09:00,2026-07-31T18:57:56.6661525+09:00,POST,sugangh.seowon.ac.kr,/com/SsoCtr/findAppcsNotcList.do,https://sugangh.seowon.ac.kr/com/SsoCtr/findAppcsNotcList.do?menuId=edu&pgmId=edu,200,text/html;charset=UTF-8,1154,177065
127,2026-07-31T18:57:56.670606+09:00,2026-07-31T18:57:56.7157447+09:00,POST,sugangh.seowon.ac.kr,/com/SsoCtr/findAppcsNotcList.do,https://sugangh.seowon.ac.kr/com/SsoCtr/findAppcsNotcList.do?menuId=edu&pgmId=edu,200,text/html;charset=UTF-8,1161,60327
128,2026-07-31T18:57:57.3404716+09:00,2026-07-31T18:57:57.3841415+09:00,POST,sugangh.seowon.ac.kr,/com/SsoCtr/findAppcsSchdlList.do,https://sugangh.seowon.ac.kr/com/SsoCtr/findAppcsSchdlList.do?menuId=edu&pgmId=edu,200,text/html;charset=UTF-8,1142,1762
129,2026-07-31T18:57:57.3474903+09:00,2026-07-31T18:57:57.3981736+09:00,GET,sugangh.seowon.ac.kr,/nx/contents/sch/sapl/saplap/saplap0120.xfdl.js,https://sugangh.seowon.ac.kr/nx/contents/sch/sapl/saplap/saplap0120.xfdl.js,200,application/javascript,706,36038
130,2026-07-31T18:57:57.4112082+09:00,2026-07-31T18:57:57.4494141+09:00,POST,sugangh.seowon.ac.kr,/com/SsoCtr/findScomUnvfrSchdlInfo.do,https://sugangh.seowon.ac.kr/com/SsoCtr/findScomUnvfrSchdlInfo.do?menuId=edu&pgmId=edu,200,text/html;charset=UTF-8,1098,271
131,2026-07-31T18:57:57.4504176+09:00,2026-07-31T18:57:57.5144787+09:00,POST,sugangh.seowon.ac.kr,/com/SsoCtr/findAppcsNotcList.do,https://sugangh.seowon.ac.kr/com/SsoCtr/findAppcsNotcList.do?menuId=edu&pgmId=edu,200,text/html;charset=UTF-8,1241,57884
132,2026-07-31T18:57:57.4514203+09:00,2026-07-31T18:57:57.4914205+09:00,POST,sugangh.seowon.ac.kr,/com/SsoCtr/isLogin.do,https://sugangh.seowon.ac.kr/com/SsoCtr/isLogin.do?menuId=edu&pgmId=edu,200,text/xml;charset=UTF-8,975,1594
133,2026-07-31T18:57:57.4924242+09:00,2026-07-31T18:57:57.527508+09:00,POST,sugangh.seowon.ac.kr,/com/SsoCtr/findMyGLIOList.do,https://sugangh.seowon.ac.kr/com/SsoCtr/findMyGLIOList.do?menuId=edu&pgmId=edu,200,text/html;charset=UTF-8,1001,276
134,2026-07-31T18:57:57.5295136+09:00,2026-07-31T18:57:57.5680627+09:00,POST,sugangh.seowon.ac.kr,/com/SsoCtr/findStunoInfo.do,https://sugangh.seowon.ac.kr/com/SsoCtr/findStunoInfo.do?menuId=edu&pgmId=edu,200,text/html;charset=UTF-8,1245,818
135,2026-07-31T18:57:57.5700684+09:00,2026-07-31T18:57:57.6195081+09:00,POST,sugangh.seowon.ac.kr,/com/SsoCtr/findAppcsLoginChk.do,https://sugangh.seowon.ac.kr/com/SsoCtr/findAppcsLoginChk.do?menuId=edu&pgmId=edu,200,text/html;charset=UTF-8,1270,427
136,2026-07-31T18:57:57.6235884+09:00,2026-07-31T18:57:57.6386278+09:00,GET,sugangh.seowon.ac.kr,/nx/contents/frame/topFrame2.xfdl.js,https://sugangh.seowon.ac.kr/nx/contents/frame/topFrame2.xfdl.js,200,application/javascript,695,12420
137,2026-07-31T18:57:57.6255938+09:00,2026-07-31T18:57:57.6740586+09:00,POST,sugangh.seowon.ac.kr,/com/cmsv/MenuCtr/findMenu.do,https://sugangh.seowon.ac.kr/com/cmsv/MenuCtr/findMenu.do?menuId=edu&pgmId=edu,200,text/html;charset=UTF-8,1000,1079
138,2026-07-31T18:57:57.6775767+09:00,2026-07-31T18:57:57.6940343+09:00,GET,sugangh.seowon.ac.kr,/nx/contents/frame/portalFrame.xfdl.js,https://sugangh.seowon.ac.kr/nx/contents/frame/portalFrame.xfdl.js,200,application/javascript,697,15540
139,2026-07-31T18:57:57.6868418+09:00,2026-07-31T18:57:57.7184438+09:00,POST,sugangh.seowon.ac.kr,/com/SsoCtr/findBaseInfo.do,https://sugangh.seowon.ac.kr/com/SsoCtr/findBaseInfo.do?menuId=edu&pgmId=edu,200,text/xml;charset=UTF-8,980,2403
140,2026-07-31T18:57:57.7000505+09:00,2026-07-31T18:57:57.7464432+09:00,GET,sugangh.seowon.ac.kr,/nx/contents/sch/sapl/saplap/saplap0130.xfdl.js,https://sugangh.seowon.ac.kr/nx/contents/sch/sapl/saplap/saplap0130.xfdl.js,200,application/javascript,706,84693
141,2026-07-31T18:57:57.749452+09:00,2026-07-31T18:57:57.7931385+09:00,GET,sugangh.seowon.ac.kr,/nx/lib/libSch.xjs.js,https://sugangh.seowon.ac.kr/nx/lib/libSch.xjs.js,200,application/javascript,680,52764
142,2026-07-31T18:57:57.8015926+09:00,2026-07-31T18:57:57.8181603+09:00,GET,sugangh.seowon.ac.kr,/nx/contents/com/div/commonGridButton.xfdl.js,https://sugangh.seowon.ac.kr/nx/contents/com/div/commonGridButton.xfdl.js,200,application/javascript,704,27573
143,2026-07-31T18:57:57.8213881+09:00,2026-07-31T18:57:57.8360645+09:00,GET,sugangh.seowon.ac.kr,/nx/contents/com/div/commonGridButton.xfdl.js,https://sugangh.seowon.ac.kr/nx/contents/com/div/commonGridButton.xfdl.js,304,,754,149
144,2026-07-31T18:57:57.8771723+09:00,2026-07-31T18:57:57.9371197+09:00,POST,sugangh.seowon.ac.kr,/com/cmsv/CodeCtr/findCodeComboList.do,https://sugangh.seowon.ac.kr/com/cmsv/CodeCtr/findCodeComboList.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1193,2089
145,2026-07-31T18:57:57.94113+09:00,2026-07-31T18:57:57.9822376+09:00,POST,sugangh.seowon.ac.kr,/com/SsoCtr/findMyGLIOList.do,https://sugangh.seowon.ac.kr/com/SsoCtr/findMyGLIOList.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1009,276
146,2026-07-31T18:57:57.9842428+09:00,2026-07-31T18:57:58.0263595+09:00,POST,sugangh.seowon.ac.kr,/com/SsoCtr/findScomUnvfrSchdlInfo.do,https://sugangh.seowon.ac.kr/com/SsoCtr/findScomUnvfrSchdlInfo.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1106,271
147,2026-07-31T18:57:58.0283651+09:00,2026-07-31T18:57:58.0808703+09:00,POST,sugangh.seowon.ac.kr,/com/sapl/SaplapCtr/findEstblDeprtList.do,https://sugangh.seowon.ac.kr/com/sapl/SaplapCtr/findEstblDeprtList.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1367,4326
148,2026-07-31T18:57:58.0283651+09:00,2026-07-31T18:57:58.142451+09:00,POST,sugangh.seowon.ac.kr,/com/sapl/SaplapCtr/findCltrDomnList.do,https://sugangh.seowon.ac.kr/com/sapl/SaplapCtr/findCltrDomnList.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1365,786
149,2026-07-31T18:57:58.0858831+09:00,2026-07-31T18:57:58.1584795+09:00,POST,sugangh.seowon.ac.kr,/com/sapl/SaplapCtr/findEstblSubjtGnrlList.do,https://sugangh.seowon.ac.kr/com/sapl/SaplapCtr/findEstblSubjtGnrlList.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1392,6301
150,2026-07-31T18:57:58.087889+09:00,2026-07-31T18:57:58.562512+09:00,POST,sugangh.seowon.ac.kr,/com/sapl/SaplapCtr/findEstblSubjtShpbsList.do,https://sugangh.seowon.ac.kr/com/sapl/SaplapCtr/findEstblSubjtShpbsList.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1393,2835
151,2026-07-31T18:58:01.64891+09:00,2026-07-31T18:58:01.6863374+09:00,POST,sugangh.seowon.ac.kr,/com/SsoCtr/findMyGLIOList.do,https://sugangh.seowon.ac.kr/com/SsoCtr/findMyGLIOList.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1046,456
152,2026-07-31T18:58:01.68942+09:00,2026-07-31T18:58:01.7269393+09:00,GET,sugangh.seowon.ac.kr,/com/SsoCtr/findSysdate.do,https://sugangh.seowon.ac.kr/com/SsoCtr/findSysdate.do,200,text/xml;charset=UTF-8,860,453
153,2026-07-31T18:58:01.7865526+09:00,2026-07-31T18:58:01.8033763+09:00,GET,sugangh.seowon.ac.kr,/callReport.html,https://sugangh.seowon.ac.kr/callReport.html,200,text/html; charset=UTF-8,925,965
154,2026-07-31T18:58:01.8145648+09:00,2026-07-31T18:58:01.8286016+09:00,GET,sugangh.seowon.ac.kr,/favicon.ico,https://sugangh.seowon.ac.kr/favicon.ico,404,text/html; charset=iso-8859-1,722,380
155,2026-07-31T18:58:01.8330375+09:00,2026-07-31T18:58:01.8547558+09:00,POST,sugangh.seowon.ac.kr,/report/callReport.jsp,https://sugangh.seowon.ac.kr/report/callReport.jsp,200,text/html;charset=UTF-8,1507,4162
156,2026-07-31T18:58:01.8968003+09:00,2026-07-31T18:58:01.9152031+09:00,POST,sugangh.seowon.ac.kr,/report/report_server.jsp,https://sugangh.seowon.ac.kr/report/report_server.jsp,200,text/html;charset=UTF-8,1002,338
157,2026-07-31T18:58:02.6203048+09:00,2026-07-31T18:58:02.6368539+09:00,POST,sugangh.seowon.ac.kr,/report/report_server.jsp,https://sugangh.seowon.ac.kr/report/report_server.jsp,200,text/html;charset=UTF-8,1002,337
158,2026-07-31T18:58:02.6378569+09:00,2026-07-31T18:58:02.7451519+09:00,POST,sugangh.seowon.ac.kr,/report/report_server.jsp,https://sugangh.seowon.ac.kr/report/report_server.jsp,200,text/html;charset=UTF-8,1031,71277
159,2026-07-31T18:58:02.6378569+09:00,2026-07-31T18:58:02.6554293+09:00,POST,sugangh.seowon.ac.kr,/report/report_server.jsp,https://sugangh.seowon.ac.kr/report/report_server.jsp,200,text/html;charset=UTF-8,1018,324
160,2026-07-31T18:58:02.6574358+09:00,2026-07-31T18:58:02.7451519+09:00,POST,sugangh.seowon.ac.kr,/report/report_server.jsp,https://sugangh.seowon.ac.kr/report/report_server.jsp,200,text/html;charset=UTF-8,1031,71277
161,2026-07-31T18:58:02.7648097+09:00,2026-07-31T18:58:02.7837326+09:00,GET,sugangh.seowon.ac.kr,/report/report_server.jsp,https://sugangh.seowon.ac.kr/report/report_server.jsp?uid=ce40c6afb21254d4292d2de15aa817c49&clipUID=ce40c6afb21254d4292d2de15aa817c49&ClipType=exportViewImage&ClipData=%7B%22image%22%3A%22ea69be351f1f46468d53ce68cf357724%22%2C%22reportkey%22%3A%22ce40c6afb21254d4292d2de15aa817c49%22%7D,200,image/png;charset=utf-8,1019,5100
162,2026-07-31T18:58:03.4347395+09:00,2026-07-31T18:58:03.5745513+09:00,GET,www.google.com,/complete/search,https://www.google.com/complete/search?client=chrome-omni&gs_ri=chrome-ext-ansg&xssi=t&q=&oit=0&oft=1&url=https%3A%2F%2Fsugangh.seowon.ac.kr%2Freport%2FcallReport.jsp&pgcl=4&gs_rn=42&sugkey=AIzaSyA2KlwBX3mkFo30om9LUFYQhpqLoa_BNhE,200,text/javascript; charset=UTF-8,3286,2005
163,2026-07-31T18:58:16.053459+09:00,2026-07-31T18:58:16.1155036+09:00,POST,sugangh.seowon.ac.kr,/report/callReport.jsp,https://sugangh.seowon.ac.kr/report/callReport.jsp,200,text/html;charset=UTF-8,1572,4060
164,2026-07-31T18:58:16.1362221+09:00,2026-07-31T18:58:16.167127+09:00,POST,sugangh.seowon.ac.kr,/report/report_server.jsp,https://sugangh.seowon.ac.kr/report/report_server.jsp,200,text/html;charset=UTF-8,1002,338
165,2026-07-31T18:58:16.8745271+09:00,2026-07-31T18:58:16.8945182+09:00,POST,sugangh.seowon.ac.kr,/report/report_server.jsp,https://sugangh.seowon.ac.kr/report/report_server.jsp,200,text/html;charset=UTF-8,1002,337
166,2026-07-31T18:58:16.8965238+09:00,2026-07-31T18:58:17.0085341+09:00,POST,sugangh.seowon.ac.kr,/report/report_server.jsp,https://sugangh.seowon.ac.kr/report/report_server.jsp,200,text/html;charset=UTF-8,1031,71277
167,2026-07-31T18:58:16.8965238+09:00,2026-07-31T18:58:16.9503708+09:00,POST,sugangh.seowon.ac.kr,/report/report_server.jsp,https://sugangh.seowon.ac.kr/report/report_server.jsp,200,text/html;charset=UTF-8,1018,325
168,2026-07-31T18:58:16.9523762+09:00,2026-07-31T18:58:17.0806894+09:00,POST,sugangh.seowon.ac.kr,/report/report_server.jsp,https://sugangh.seowon.ac.kr/report/report_server.jsp,200,text/html;charset=UTF-8,1031,71277
169,2026-07-31T18:58:17.0200614+09:00,2026-07-31T18:58:17.0431218+09:00,GET,sugangh.seowon.ac.kr,/report/report_server.jsp,https://sugangh.seowon.ac.kr/report/report_server.jsp?uid=c58353e52296d4145b00fb5153a2b3394&clipUID=c58353e52296d4145b00fb5153a2b3394&ClipType=exportViewImage&ClipData=%7B%22image%22%3A%22d3c13362121248848dbee11d4bc179ee%22%2C%22reportkey%22%3A%22c58353e52296d4145b00fb5153a2b3394%22%7D,200,image/png;charset=utf-8,1019,5100
